"Countries","Lat","Long","data","cases","deaths"
"Brazil",-14.235,-51.9253,2021-06-11,17312179,484612
"Brazil",-14.235,-51.9253,2021-06-12,17385952,486586
"Brazil",-14.235,-51.9253,2021-06-13,17422936,487706
"Brazil",-14.235,-51.9253,2021-06-14,17465628,488726
"Brazil",-14.235,-51.9253,2021-06-15,17552769,491411
"Brazil",-14.235,-51.9253,2021-06-16,17639297,494113
"Brazil",-14.235,-51.9253,2021-06-17,17715789,496427
"Brazil",-14.235,-51.9253,2021-06-18,17811233,498903
"Brazil",-14.235,-51.9253,2021-06-19,17889167,501108
"Brazil",-14.235,-51.9253,2021-06-20,17933754,502139
"Brazil",-14.235,-51.9253,2021-06-21,17979164,503120
"Brazil",-14.235,-51.9253,2021-06-22,18103412,505223
"Brazil",-14.235,-51.9253,2021-06-23,18180808,507488
"Brazil",-14.235,-51.9253,2021-06-24,18257432,509526
"Brazil",-14.235,-51.9253,2021-06-25,18332493,511534
"Brazil",-14.235,-51.9253,2021-06-26,18393158,513051
"Brazil",-14.235,-51.9253,2021-06-27,18425138,513772
"Brazil",-14.235,-51.9253,2021-06-28,18457197,514486
"Brazil",-14.235,-51.9253,2021-06-29,18523153,516424
"Brazil",-14.235,-51.9253,2021-06-30,18570296,518488
"Brazil",-14.235,-51.9253,2021-07-01,18631426,520420
"Brazil",-14.235,-51.9253,2021-07-02,18694998,522296
"Brazil",-14.235,-51.9253,2021-07-03,18748731,523932
"Brazil",-14.235,-51.9253,2021-07-04,18774193,524703
"Brazil",-14.235,-51.9253,2021-07-05,18802128,525492
"Brazil",-14.235,-51.9253,2021-07-06,18863811,527251
"Brazil",-14.235,-51.9253,2021-07-07,18917978,528836
"Brazil",-14.235,-51.9253,2021-07-08,18972125,530563
"Brazil",-14.235,-51.9253,2021-07-09,19030577,532035
"Brazil",-14.235,-51.9253,2021-07-10,19074698,533193
"Brazil",-14.235,-51.9253,2021-07-11,19093845,533758
"Brazil",-14.235,-51.9253,2021-07-12,19113078,534540
"Brazil",-14.235,-51.9253,2021-07-13,19161644,536199
"Brazil",-14.235,-51.9253,2021-07-14,19217741,537735
"Brazil",-14.235,-51.9253,2021-07-15,19272139,539344
"Brazil",-14.235,-51.9253,2021-07-16,19315054,540733
"Brazil",-14.235,-51.9253,2021-07-17,19364084,542004
"Brazil",-14.235,-51.9253,2021-07-18,19380831,542485
"Brazil",-14.235,-51.9253,2021-07-19,19397587,543153
"Brazil",-14.235,-51.9253,2021-07-20,19428736,544532
"Brazil",-14.235,-51.9253,2021-07-21,19484572,545932
"Brazil",-14.235,-51.9253,2021-07-22,19533253,547363
"Brazil",-14.235,-51.9253,2021-07-23,19640373,548654
"Brazil",-14.235,-51.9253,2021-07-24,19675021,549735
"Brazil",-14.235,-51.9253,2021-07-25,19693277,550214
"Brazil",-14.235,-51.9253,2021-07-26,19714719,550839
"Brazil",-14.235,-51.9253,2021-07-27,19758310,552128
"Brazil",-14.235,-51.9253,2021-07-28,19805359,553501
"Brazil",-14.235,-51.9253,2021-07-29,19846680,554842
"Brazil",-14.235,-51.9253,2021-07-30,19887058,555727
"Brazil",-14.235,-51.9253,2021-07-31,19922146,556676
"Brazil",-14.235,-51.9253,2021-08-01,19942499,557091
"Brazil",-14.235,-51.9253,2021-08-02,19961374,557635
"Brazil",-14.235,-51.9253,2021-08-03,19993870,558872
"Brazil",-14.235,-51.9253,2021-08-04,20034407,559944
"Brazil",-14.235,-51.9253,2021-08-05,20073891,561070
"Brazil",-14.235,-51.9253,2021-08-06,20116562,562029
"Brazil",-14.235,-51.9253,2021-08-07,20156095,563028
"Brazil",-14.235,-51.9253,2021-08-08,20169989,563417
"Brazil",-14.235,-51.9253,2021-08-09,20185531,563925
"Brazil",-14.235,-51.9253,2021-08-10,20220993,565193
"Brazil",-14.235,-51.9253,2021-08-11,20256436,566238
"Brazil",-14.235,-51.9253,2021-08-12,20292294,567254
"Brazil",-14.235,-51.9253,2021-08-13,20325289,568146
"Brazil",-14.235,-51.9253,2021-08-14,20354591,569058
"Brazil",-14.235,-51.9253,2021-08-15,20368358,569447
"Brazil",-14.235,-51.9253,2021-08-16,20386548,569861
"Brazil",-14.235,-51.9253,2021-08-17,20425554,570955
"Brazil",-14.235,-51.9253,2021-08-18,20465725,571945
"Brazil",-14.235,-51.9253,2021-08-19,20501738,572968
"Brazil",-14.235,-51.9253,2021-08-20,20535951,573862
"Brazil",-14.235,-51.9253,2021-08-21,20561273,574473
"Brazil",-14.235,-51.9253,2021-08-22,20575218,574806
"Brazil",-14.235,-51.9253,2021-08-23,20590872,575223
"Brazil",-14.235,-51.9253,2021-08-24,20622681,576082
"Brazil",-14.235,-51.9253,2021-08-25,20652660,576969
"Brazil",-14.235,-51.9253,2021-08-26,20683583,577840
"Brazil",-14.235,-51.9253,2021-08-27,20711339,578658
"Brazil",-14.235,-51.9253,2021-08-28,20734286,579287
"Brazil",-14.235,-51.9253,2021-08-29,20745549,579565
"Brazil",-14.235,-51.9253,2021-08-30,20758350,579883
"Brazil",-14.235,-51.9253,2021-08-31,20785196,580764
"Brazil",-14.235,-51.9253,2021-09-01,20810944,581461
"Brazil",-14.235,-51.9253,2021-09-02,20837967,582243
"Brazil",-14.235,-51.9253,2021-09-03,20861571,582983
"Brazil",-14.235,-51.9253,2021-09-04,20881896,583621
"Brazil",-14.235,-51.9253,2021-09-05,20894557,583892
"Brazil",-14.235,-51.9253,2021-09-06,20904729,584112
"Brazil",-14.235,-51.9253,2021-09-07,20918333,584439
"Brazil",-14.235,-51.9253,2021-09-08,20932515,584688
"Brazil",-14.235,-51.9253,2021-09-09,20965338,585512
"Brazil",-14.235,-51.9253,2021-09-10,20981793,586148
"Brazil",-14.235,-51.9253,2021-09-11,20995555,586817
"Brazil",-14.235,-51.9253,2021-09-12,21003416,587116
"Brazil",-14.235,-51.9253,2021-09-13,21012064,587400
"Brazil",-14.235,-51.9253,2021-09-14,21025635,588078
"Brazil",-14.235,-51.9253,2021-09-15,21038911,588879
"Brazil",-14.235,-51.9253,2021-09-16,21074358,589542
"Brazil",-14.235,-51.9253,2021-09-17,21109695,590180
"Brazil",-14.235,-51.9253,2021-09-18,21234573,590766
"Brazil",-14.235,-51.9253,2021-09-19,21243748,591014
"Brazil",-14.235,-51.9253,2021-09-20,21253033,591279
"Brazil",-14.235,-51.9253,2021-09-21,21268413,591952
"Brazil",-14.235,-51.9253,2021-09-22,21300996,592617
"Brazil",-14.235,-51.9253,2021-09-23,21325913,593246
"Brazil",-14.235,-51.9253,2021-09-24,21344578,593926
"Brazil",-14.235,-51.9253,2021-09-25,21358441,594466
"Brazil",-14.235,-51.9253,2021-09-26,21367297,594732
"Brazil",-14.235,-51.9253,2021-09-27,21376642,594926
"Brazil",-14.235,-51.9253,2021-09-28,21393526,595743
"Brazil",-14.235,-51.9253,2021-09-29,21410411,596424
"Brazil",-14.235,-51.9253,2021-09-30,21432362,597032
"Brazil",-14.235,-51.9253,2021-10-01,21450424,597522
"Brazil",-14.235,-51.9253,2021-10-02,21462810,597976
"Brazil",-14.235,-51.9253,2021-10-03,21471963,598202
"Brazil",-14.235,-51.9253,2021-10-04,21483481,598406
"Brazil",-14.235,-51.9253,2021-10-05,21505626,599090
"Brazil",-14.235,-51.9253,2021-10-06,21524172,599660
"Brazil",-14.235,-51.9253,2021-10-07,21538788,600088
"Brazil",-14.235,-51.9253,2021-10-08,21557323,600718
"Brazil",-14.235,-51.9253,2021-10-09,21572127,601134
"Brazil",-14.235,-51.9253,2021-10-10,21580539,601285
"Brazil",-14.235,-51.9253,2021-10-11,21587532,601492
"Brazil",-14.235,-51.9253,2021-10-12,21594887,601667
"Brazil",-14.235,-51.9253,2021-10-13,21603259,601873
"Brazil",-14.235,-51.9253,2021-10-14,21618491,602445
"Brazil",-14.235,-51.9253,2021-10-15,21632789,602952
"Brazil",-14.235,-51.9253,2021-10-16,21642550,603417
"Brazil",-14.235,-51.9253,2021-10-17,21648735,603545
"Brazil",-14.235,-51.9253,2021-10-18,21658054,603747
"Brazil",-14.235,-51.9253,2021-10-19,21671287,604126
"Brazil",-14.235,-51.9253,2021-10-20,21686995,604525
"Brazil",-14.235,-51.9253,2021-10-21,21703981,604991
"Brazil",-14.235,-51.9253,2021-10-22,21717379,605438
"Brazil",-14.235,-51.9253,2021-10-23,21729284,605788
"Brazil",-14.235,-51.9253,2021-10-24,21733820,605907
"Brazil",-14.235,-51.9253,2021-10-25,21741647,606114
"Brazil",-14.235,-51.9253,2021-10-26,21754992,606517
"Brazil",-14.235,-51.9253,2021-10-27,21772116,606952
"Brazil",-14.235,-51.9253,2021-10-28,21785802,607325
"Brazil",-14.235,-51.9253,2021-10-29,21798483,607733
"Brazil",-14.235,-51.9253,2021-10-30,21808495,607949
"Brazil",-14.235,-51.9253,2021-10-31,21814625,608082
"Brazil",-14.235,-51.9253,2021-11-01,21819251,608185
"Brazil",-14.235,-51.9253,2021-11-02,21825169,608337
"Brazil",-14.235,-51.9253,2021-11-03,21841479,608527
"Brazil",-14.235,-51.9253,2021-11-04,21854726,608961
"Brazil",-14.235,-51.9253,2021-11-05,21867724,609343
"Brazil",-14.235,-51.9253,2021-11-06,21878897,609646
"Brazil",-14.235,-51.9253,2021-11-07,21884558,609716
"Brazil",-14.235,-51.9253,2021-11-08,21891439,609836
"Brazil",-14.235,-51.9253,2021-11-09,21903249,610044
"Brazil",-14.235,-51.9253,2021-11-10,21918229,610313
"Brazil",-14.235,-51.9253,2021-11-11,21933767,610553
"Brazil",-14.235,-51.9253,2021-11-12,21948366,611174
"Brazil",-14.235,-51.9253,2021-11-13,21957724,611481
"Brazil",-14.235,-51.9253,2021-11-14,21962026,611546
"Brazil",-14.235,-51.9253,2021-11-15,21964769,611616
"Brazil",-14.235,-51.9253,2021-11-16,21971337,611759
"Brazil",-14.235,-51.9253,2021-11-17,21984449,612136
"Brazil",-14.235,-51.9253,2021-11-18,21995851,612408
"Brazil",-14.235,-51.9253,2021-11-19,22008224,612646
"Brazil",-14.235,-51.9253,2021-11-20,22016439,612853
"Brazil",-14.235,-51.9253,2021-11-21,22021527,612949
"Brazil",-14.235,-51.9253,2021-11-22,22025668,613075
"Brazil",-14.235,-51.9253,2021-11-23,22038108,613370
"Brazil",-14.235,-51.9253,2021-11-24,22050362,613641
"Brazil",-14.235,-51.9253,2021-11-25,22062645,613929
"Brazil",-14.235,-51.9253,2021-11-26,22073524,614234
"Brazil",-14.235,-51.9253,2021-11-27,22081833,614461
"Brazil",-14.235,-51.9253,2021-11-28,22085369,614541
"Brazil",-14.235,-51.9253,2021-11-29,22089858,614659
"Brazil",-14.235,-51.9253,2021-11-30,22100143,614985
"Brazil",-14.235,-51.9253,2021-12-01,22112425,615253
"Brazil",-14.235,-51.9253,2021-12-02,22124356,615449
"Brazil",-14.235,-51.9253,2021-12-03,22134978,615683
"Brazil",-14.235,-51.9253,2021-12-04,22142385,615829
"Brazil",-14.235,-51.9253,2021-12-05,22147078,615900
"Brazil",-14.235,-51.9253,2021-12-06,22153095,616032
"Brazil",-14.235,-51.9253,2021-12-07,22163231,616293
"Brazil",-14.235,-51.9253,2021-12-08,22173363,616533
"Brazil",-14.235,-51.9253,2021-12-09,22182116,616733
"Brazil",-14.235,-51.9253,2021-12-10,22189181,616961
"Brazil",-14.235,-51.9253,2021-12-11,22191865,617014
"Brazil",-14.235,-51.9253,2021-12-12,22193480,617096
"Brazil",-14.235,-51.9253,2021-12-13,22196250,617141
"Brazil",-14.235,-51.9253,2021-12-14,22200629,617254
"Brazil",-14.235,-51.9253,2021-12-15,22205707,617552
"Brazil",-14.235,-51.9253,2021-12-16,22209368,617675
"Brazil",-14.235,-51.9253,2021-12-17,22213731,617873
"Brazil",-14.235,-51.9253,2021-12-18,22216112,618011
"Brazil",-14.235,-51.9253,2021-12-19,22217570,618066
"Brazil",-14.235,-51.9253,2021-12-20,22220209,618149
"Brazil",-14.235,-51.9253,2021-12-21,22223943,618220
"Brazil",-14.235,-51.9253,2021-12-22,22227169,618366
"Brazil",-14.235,-51.9253,2021-12-23,22230943,618492
"Brazil",-14.235,-51.9253,2021-12-24,22234623,618655
"Brazil",-14.235,-51.9253,2021-12-25,22238297,618686
"Brazil",-14.235,-51.9253,2021-12-26,22243266,618732
"Brazil",-14.235,-51.9253,2021-12-27,22250218,618797
"Brazil",-14.235,-51.9253,2021-12-28,22259270,618978
"Brazil",-14.235,-51.9253,2021-12-29,22269031,619095
"Brazil",-14.235,-51.9253,2021-12-30,22281649,619249
"Brazil",-14.235,-51.9253,2021-12-31,22291839,619334
"Brazil",-14.235,-51.9253,2022-01-01,22295621,619367
"Brazil",-14.235,-51.9253,2022-01-02,22297427,619401
"Brazil",-14.235,-51.9253,2022-01-03,22309081,619473
"Brazil",-14.235,-51.9253,2022-01-04,22328252,619654
"Brazil",-14.235,-51.9253,2022-01-05,22351104,619654
"Brazil",-14.235,-51.9253,2022-01-06,22386930,619654
"Brazil",-14.235,-51.9253,2022-01-07,22450222,619822
"Brazil",-14.235,-51.9253,2022-01-08,22499525,619937
"Brazil",-14.235,-51.9253,2022-01-09,22529183,620251
"Brazil",-14.235,-51.9253,2022-01-10,22563104,620366
"Brazil",-14.235,-51.9253,2022-01-11,22636359,620507
"Brazil",-14.235,-51.9253,2022-01-12,22724232,620641
"Brazil",-14.235,-51.9253,2022-01-13,22822177,620830
"Brazil",-14.235,-51.9253,2022-01-14,22933289,621063
"Brazil",-14.235,-51.9253,2022-01-15,22981851,621233
"Brazil",-14.235,-51.9253,2022-01-16,23015128,621327
"Brazil",-14.235,-51.9253,2022-01-17,23089509,621478
"Brazil",-14.235,-51.9253,2022-01-18,23229851,621803
"Brazil",-14.235,-51.9253,2022-01-19,23425392,622125
"Brazil",-14.235,-51.9253,2022-01-20,23595178,622476
"Brazil",-14.235,-51.9253,2022-01-21,23766499,622875
"Brazil",-14.235,-51.9253,2022-01-22,23931609,623191
"Brazil",-14.235,-51.9253,2022-01-23,24054405,623370
"Brazil",-14.235,-51.9253,2022-01-24,24142032,623636
"Brazil",-14.235,-51.9253,2022-01-25,24342322,624129
"Brazil",-14.235,-51.9253,2022-01-26,24560093,624717
"Brazil",-14.235,-51.9253,2022-01-27,24789795,625390
"Brazil",-14.235,-51.9253,2022-01-28,25050601,626170
"Brazil",-14.235,-51.9253,2022-01-29,25256198,626870
"Brazil",-14.235,-51.9253,2022-01-30,25360647,627150
"Brazil",-14.235,-51.9253,2022-01-31,25463530,627589
"Brazil",-14.235,-51.9253,2022-02-01,25634781,628356
"Brazil",-14.235,-51.9253,2022-02-02,25820745,629301
"Brazil",-14.235,-51.9253,2022-02-03,26107894,630301
"Brazil",-14.235,-51.9253,2022-02-04,26326454,631265
"Brazil",-14.235,-51.9253,2022-02-05,26484546,632095
"Brazil",-14.235,-51.9253,2022-02-06,26546399,632514
"Brazil",-14.235,-51.9253,2022-02-07,26616014,632946
"Brazil",-14.235,-51.9253,2022-02-08,26793497,634118
"Brazil",-14.235,-51.9253,2022-02-09,26972914,635421
"Brazil",-14.235,-51.9253,2022-02-10,27135550,636338
"Brazil",-14.235,-51.9253,2022-02-11,27299336,637467
"Brazil",-14.235,-51.9253,2022-02-12,27434286,638346
"Brazil",-14.235,-51.9253,2022-02-13,27492904,638673
"Brazil",-14.235,-51.9253,2022-02-14,27552267,639151
"Brazil",-14.235,-51.9253,2022-02-15,27677468,640076
"Brazil",-14.235,-51.9253,2022-02-16,27819996,641096
"Brazil",-14.235,-51.9253,2022-02-17,27940119,642156
"Brazil",-14.235,-51.9253,2022-02-18,28072238,643340
"Brazil",-14.235,-51.9253,2022-02-19,28177367,644195
"Brazil",-14.235,-51.9253,2022-02-20,28218180,644592
"Brazil",-14.235,-51.9253,2022-02-21,28258458,644918
"Brazil",-14.235,-51.9253,2022-02-22,28361951,645735
"Brazil",-14.235,-51.9253,2022-02-23,28493336,646714
"Brazil",-14.235,-51.9253,2022-02-24,28589235,647703
"Brazil",-14.235,-51.9253,2022-02-25,28679671,648496
"Brazil",-14.235,-51.9253,2022-02-26,28749552,649184
"Brazil",-14.235,-51.9253,2022-02-27,28776794,649437
"Brazil",-14.235,-51.9253,2022-02-28,28796571,649676
"Brazil",-14.235,-51.9253,2022-03-01,28818850,649922
"Brazil",-14.235,-51.9253,2022-03-02,28846495,650254
"Brazil",-14.235,-51.9253,2022-03-03,28906672,650824
"Brazil",-14.235,-51.9253,2022-03-04,28978052,651522
"Brazil",-14.235,-51.9253,2022-03-05,29040800,652216
"Brazil",-14.235,-51.9253,2022-03-06,29056525,652438
"Brazil",-14.235,-51.9253,2022-03-07,29077831,652648
"Brazil",-14.235,-51.9253,2022-03-08,29152318,653134
"Brazil",-14.235,-51.9253,2022-03-09,29198101,653767
"Brazil",-14.235,-51.9253,2022-03-10,29259206,654380
"Brazil",-14.235,-51.9253,2022-03-11,29313228,654843
"Brazil",-14.235,-51.9253,2022-03-12,29361024,655234
"Brazil",-14.235,-51.9253,2022-03-13,29374833,655359
"Brazil",-14.235,-51.9253,2022-03-14,29391345,655557
"Brazil",-14.235,-51.9253,2022-03-15,29441039,655878
"Brazil",-14.235,-51.9253,2022-03-16,29488777,656231
"Brazil",-14.235,-51.9253,2022-03-17,29532810,656693
"Brazil",-14.235,-51.9253,2022-03-18,29584800,657098
"Brazil",-14.235,-51.9253,2022-03-19,29624435,657389
"Brazil",-14.235,-51.9253,2022-03-20,29637814,657495
"Brazil",-14.235,-51.9253,2022-03-21,29650082,657595
"Brazil",-14.235,-51.9253,2022-03-22,29691641,658005
"Brazil",-14.235,-51.9253,2022-03-23,29738362,658286
"Brazil",-14.235,-51.9253,2022-03-24,29775568,658600
"Brazil",-14.235,-51.9253,2022-03-25,29809769,658855
"Brazil",-14.235,-51.9253,2022-03-26,29839103,659046
"Brazil",-14.235,-51.9253,2022-03-27,29849740,659159
"Brazil",-14.235,-51.9253,2022-03-28,29857641,659227
"Brazil",-14.235,-51.9253,2022-03-29,29887191,659508
"Brazil",-14.235,-51.9253,2022-03-30,29920604,659769
"Brazil",-14.235,-51.9253,2022-03-31,29951670,660022
"Brazil",-14.235,-51.9253,2022-04-01,29978513,660265
"Brazil",-14.235,-51.9253,2022-04-02,29995575,660371
"Brazil",-14.235,-51.9253,2022-04-03,30002785,660410
"Brazil",-14.235,-51.9253,2022-04-04,30015357,660570
"Brazil",-14.235,-51.9253,2022-04-05,30042272,660786
"Brazil",-14.235,-51.9253,2022-04-06,30069094,660980
"Brazil",-14.235,-51.9253,2022-04-07,30095328,661228
"Brazil",-14.235,-51.9253,2022-04-08,30125540,661377
"Brazil",-14.235,-51.9253,2022-04-09,30146769,661475
"Brazil",-14.235,-51.9253,2022-04-10,30153979,661513
"Brazil",-14.235,-51.9253,2022-04-11,30161909,661576
"Brazil",-14.235,-51.9253,2022-04-12,30184286,661741
"Brazil",-14.235,-51.9253,2022-04-13,30210934,661904
"Brazil",-14.235,-51.9253,2022-04-14,30234024,662043
"Brazil",-14.235,-51.9253,2022-04-15,30247302,662154
"Brazil",-14.235,-51.9253,2022-04-16,30250077,662185
"Brazil",-14.235,-51.9253,2022-04-17,30252618,662207
"Brazil",-14.235,-51.9253,2022-04-18,30261088,662271
"Brazil",-14.235,-51.9253,2022-04-19,30275219,662396
"Brazil",-14.235,-51.9253,2022-04-20,30311969,662659
"Brazil",-14.235,-51.9253,2022-04-21,30330629,662751
"Brazil",-14.235,-51.9253,2022-04-22,30338697,662802
"Brazil",-14.235,-51.9253,2022-04-23,30345808,662855
"Brazil",-14.235,-51.9253,2022-04-24,30349463,662891
"Brazil",-14.235,-51.9253,2022-04-25,30355919,662964
"Brazil",-14.235,-51.9253,2022-04-26,30378061,663108
"Brazil",-14.235,-51.9253,2022-04-27,30399004,663350
"Brazil",-14.235,-51.9253,2022-04-28,30418920,663464
"Brazil",-14.235,-51.9253,2022-04-29,30433042,663649
"Brazil",-14.235,-51.9253,2022-04-30,30448236,663736
"Brazil",-14.235,-51.9253,2022-05-01,30454499,663752
"Brazil",-14.235,-51.9253,2022-05-02,30460997,663838
"Brazil",-14.235,-51.9253,2022-05-03,30482429,663930
"Brazil",-14.235,-51.9253,2022-05-04,30502501,663994
"Brazil",-14.235,-51.9253,2022-05-05,30524183,664131
"Brazil",-14.235,-51.9253,2022-05-06,30543908,664326
"Brazil",-14.235,-51.9253,2022-05-07,30558530,664361
"Brazil",-14.235,-51.9253,2022-05-08,30564536,664374
"Brazil",-14.235,-51.9253,2022-05-09,30574245,664426
"Brazil",-14.235,-51.9253,2022-05-10,30594388,664624
"Brazil",-14.235,-51.9253,2022-05-11,30617786,664750
"Brazil",-14.235,-51.9253,2022-05-12,30639130,664874
"Brazil",-14.235,-51.9253,2022-05-13,30664739,665012
"Brazil",-14.235,-51.9253,2022-05-14,30682094,665104
"Brazil",-14.235,-51.9253,2022-05-15,30688390,665150
"Brazil",-14.235,-51.9253,2022-05-16,30701900,665216
"Brazil",-14.235,-51.9253,2022-05-17,30701900,665216
"Brazil",-14.235,-51.9253,2022-05-18,30701900,665216
"Brazil",-14.235,-51.9253,2022-05-19,30701900,665216
"Brazil",-14.235,-51.9253,2022-05-20,30762413,665722
"Brazil",-14.235,-51.9253,2022-05-21,30762413,665720
"Brazil",-14.235,-51.9253,2022-05-22,30791220,665854
"Brazil",-14.235,-51.9253,2022-05-23,30803995,665891
"Brazil",-14.235,-51.9253,2022-05-24,30836815,666129
"Brazil",-14.235,-51.9253,2022-05-25,30851191,666261
"Brazil",-14.235,-51.9253,2022-05-26,30880512,666180
"Brazil",-14.235,-51.9253,2022-05-27,30921145,666319
"Brazil",-14.235,-51.9253,2022-05-28,30945384,666391
"Brazil",-14.235,-51.9253,2022-05-29,30953579,666453
"Brazil",-14.235,-51.9253,2022-05-30,30977661,666516
"Brazil",-14.235,-51.9253,2022-05-31,31019038,666676
"Brazil",-14.235,-51.9253,2022-06-01,31060017,666801
"Brazil",-14.235,-51.9253,2022-06-02,31101290,666930
"Brazil",-14.235,-51.9253,2022-06-03,31137479,666971
"Brazil",-14.235,-51.9253,2022-06-04,31137479,666971
"Brazil",-14.235,-51.9253,2022-06-05,31137479,666971
"Brazil",-14.235,-51.9253,2022-06-06,31195118,667041
"Brazil",-14.235,-51.9253,2022-06-07,31266163,667348
"Brazil",-14.235,-51.9253,2022-06-08,31315777,667647
"Brazil",-14.235,-51.9253,2022-06-09,31360850,667790
"Brazil",-14.235,-51.9253,2022-06-10,31417341,667960
"Brazil",-14.235,-51.9253,2022-06-11,31445137,668074
"Brazil",-14.235,-51.9253,2022-06-12,31456865,668110
"Brazil",-14.235,-51.9253,2022-06-13,31497038,668180
"Brazil",-14.235,-51.9253,2022-06-14,31541479,668354
"Brazil",-14.235,-51.9253,2022-06-15,31611769,668693
"Brazil",-14.235,-51.9253,2022-06-16,31611769,668693
"Brazil",-14.235,-51.9253,2022-06-17,31611769,668693
"Brazil",-14.235,-51.9253,2022-06-18,31611769,668693
"Brazil",-14.235,-51.9253,2022-06-19,31611769,668693
"Brazil",-14.235,-51.9253,2022-06-20,31754465,669161
"Brazil",-14.235,-51.9253,2022-06-21,31818827,669390
"Brazil",-14.235,-51.9253,2022-06-22,31890733,669530
"Brazil",-14.235,-51.9253,2022-06-23,31962782,669895
"Brazil",-14.235,-51.9253,2022-06-24,32023166,670229
"Brazil",-14.235,-51.9253,2022-06-25,32023166,670229
"Brazil",-14.235,-51.9253,2022-06-26,32023166,670229
"Brazil",-14.235,-51.9253,2022-06-27,32130316,670532
"Brazil",-14.235,-51.9253,2022-06-28,32206954,670848
"Brazil",-14.235,-51.9253,2022-06-29,32206954,670848
"Brazil",-14.235,-51.9253,2022-06-30,32358018,671416
"Brazil",-14.235,-51.9253,2022-07-01,32434063,671700
"Brazil",-14.235,-51.9253,2022-07-02,32471847,671858
"Brazil",-14.235,-51.9253,2022-07-03,32490422,671911
"Brazil",-14.235,-51.9253,2022-07-04,32535923,672033
"Brazil",-14.235,-51.9253,2022-07-05,32610514,672429
"Brazil",-14.235,-51.9253,2022-07-06,32687680,672790
"Brazil",-14.235,-51.9253,2022-07-07,32759730,673073
"Brazil",-14.235,-51.9253,2022-07-08,32830844,673339
"Brazil",-14.235,-51.9253,2022-07-09,32874501,673554
"Brazil",-14.235,-51.9253,2022-07-10,32896464,673610
"Brazil",-14.235,-51.9253,2022-07-11,32940507,673758
"Brazil",-14.235,-51.9253,2022-07-12,33004555,674102
"Brazil",-14.235,-51.9253,2022-07-13,33076779,674482
"Brazil",-14.235,-51.9253,2022-07-14,33142158,674779
"Brazil",-14.235,-51.9253,2022-07-15,33250117,675090
"Brazil",-14.235,-51.9253,2022-07-16,33290266,675295
"Brazil",-14.235,-51.9253,2022-07-17,33301118,675350
"Brazil",-14.235,-51.9253,2022-07-18,33339815,675518
"Brazil",-14.235,-51.9253,2022-07-19,33397814,675871
"Brazil",-14.235,-51.9253,2022-07-20,33454294,676217
"Brazil",-14.235,-51.9253,2022-07-21,33505727,676486
"Brazil",-14.235,-51.9253,2022-07-22,33555526,676766
"Brazil",-14.235,-51.9253,2022-07-23,33555526,676766
"Brazil",-14.235,-51.9253,2022-07-24,33591356,676964
"Brazil",-14.235,-51.9253,2022-07-25,33621965,677143
"Brazil",-14.235,-51.9253,2022-07-26,33659879,677494
